System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic,Year,Month,Day,Day_of_Week,Quarter,Temperature_Difference,Power_Index
85,A,L,300.0,309.8,1474.0,39.9,110.52423968684133,No failure,2016,7,31,6,3,9.800000000000011,58812.6
85,B,L,300.0643584521385,310.03308117544367,1326.0,61.9,110.52423968684133,No failure,2016,10,19,2,4,9.968722723305177,82079.4
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,48.0,82.0,No failure,2017,1,18,2,1,9.968722723305177,73979.63527474173
85,A,L,299.8,309.6,1526.0,39.9,110.52423968684133,No failure,2017,1,18,2,1,9.800000000000011,60887.4
85,A,L,299.8,309.7,1483.0,39.9,110.52423968684133,No failure,2017,1,17,1,1,9.899999999999977,59171.7
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,51.9,89.0,No failure,2017,1,15,6,1,9.968722723305177,79990.4806408145
85,B,M,300.0643584521385,310.03308117544367,1540.0,34.4,110.52423968684133,No failure,2017,1,16,0,1,9.968722723305177,52976.0
85,B,L,300.0643584521385,310.03308117544367,1707.0,29.1,110.52423968684133,No failure,2017,3,31,4,1,9.968722723305177,49673.700000000004
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.2,96.0,No failure,2017,6,5,0,2,9.968722723305177,52710.49013325349
85,A,M,299.8,309.6,1331.0,39.9,110.52423968684133,No failure,2017,8,10,3,3,9.800000000000011,53106.9
85,A,L,299.8,309.7,1431.0,39.9,110.52423968684133,No failure,2017,8,13,6,3,9.899999999999977,57096.9
85,B,M,300.0643584521385,310.03308117544367,1705.0,28.5,110.52423968684133,No failure,2017,8,11,4,3,9.968722723305177,48592.5
85,A,M,299.8,309.8,1427.0,39.9,110.52423968684133,No failure,2017,10,28,5,4,10.0,56937.299999999996
85,A,M,299.9,309.8,1625.0,39.9,110.52423968684133,No failure,2017,10,25,2,4,9.900000000000034,64837.5
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.7,112.0,No failure,2017,10,28,5,4,9.968722723305177,73517.2625542746
85,A,M,300.0,309.9,1651.0,39.9,110.52423968684133,No failure,2017,10,25,2,4,9.899999999999977,65874.9
85,A,L,299.9,309.8,1716.0,39.9,110.52423968684133,No failure,2018,2,13,1,1,9.900000000000034,68468.4
85,B,H,300.0643584521385,310.03308117544367,1400.0,48.7,110.52423968684133,No failure,2018,2,14,2,1,9.968722723305177,68180.0
85,B,M,300.0643584521385,310.03308117544367,1556.0,37.7,110.52423968684133,No failure,2018,2,9,4,1,9.968722723305177,58661.200000000004
85,B,L,300.0643584521385,310.03308117544367,1429.0,42.6,110.52423968684133,No failure,2018,2,15,3,1,9.968722723305177,60875.4
85,B,H,300.0643584521385,310.03308117544367,1433.0,49.6,110.52423968684133,No failure,2018,5,11,4,2,9.968722723305177,71076.8
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,61.7,134.0,No failure,2018,5,14,0,2,9.968722723305177,95094.65617607426
85,A,L,299.8,309.6,1374.0,39.9,110.52423968684133,No failure,2018,5,14,0,2,9.800000000000011,54822.6
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.0,139.0,No failure,2018,5,12,5,2,9.968722723305177,47778.514448270704
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,21.8,141.0,No failure,2018,8,21,1,3,9.968722723305177,33599.0843539452
85,B,L,300.0643584521385,310.03308117544367,1399.0,51.3,110.52423968684133,No failure,2018,8,24,4,3,9.968722723305177,71768.7
85,A,L,299.7,309.6,1720.0,39.9,110.52423968684133,No failure,2018,8,25,5,3,9.900000000000034,68628.0
85,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,47.4,148.0,No failure,2018,8,22,2,3,9.968722723305177,73054.88983380745
85,B,L,300.0643584521385,310.03308117544367,1749.0,33.4,110.52423968684133,No failure,2018,11,25,6,4,9.968722723305177,58416.6
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.4,155.0,No failure,2018,11,23,4,4,9.968722723305177,60724.9506213505
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.6,157.0,No failure,2019,3,3,6,1,9.968722723305177,56409.47189699057
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,42.1,159.0,No failure,2019,3,1,4,1,9.968722723305177,64886.305105554726
85,A,L,299.9,310.0,1447.0,39.9,110.52423968684133,No failure,2019,5,22,2,2,10.100000000000023,57735.299999999996
85,A,M,299.8,310.0,1397.0,39.9,110.52423968684133,No failure,2019,5,22,2,2,10.199999999999989,55740.299999999996
85,A,L,299.8,310.0,1361.0,39.9,110.52423968684133,No failure,2019,5,22,2,2,10.199999999999989,54303.9
85,B,M,300.0643584521385,310.03308117544367,1460.0,37.1,110.52423968684133,No failure,2019,5,24,4,2,9.968722723305177,54166.0
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,33.7,172.0,No failure,2019,5,26,6,2,9.968722723305177,51939.86893247493
85,A,L,299.8,310.0,1697.0,39.9,110.52423968684133,No failure,2019,8,30,4,3,10.199999999999989,67710.3
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.0,177.0,No failure,2019,8,28,2,3,9.968722723305177,64732.180865399016
85,B,M,300.0643584521385,310.03308117544367,1362.0,56.3,110.52423968684133,No failure,2019,8,27,1,3,9.968722723305177,76680.59999999999
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,42.1,182.0,No failure,2019,11,9,5,4,9.968722723305177,64886.305105554726
85,B,H,300.0643584521385,310.03308117544367,1447.0,51.4,110.52423968684133,No failure,2020,2,4,1,1,9.968722723305177,74375.8
85,A,M,300.0,310.2,1393.0,39.9,110.52423968684133,No failure,2020,2,4,1,1,10.199999999999989,55580.7
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,26.9,193.0,No failure,2020,1,30,3,1,9.968722723305177,41459.42060188651
85,B,L,300.0643584521385,310.03308117544367,1477.0,34.6,110.52423968684133,No failure,2020,5,27,2,2,9.968722723305177,51104.200000000004
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,29.1,197.0,No failure,2020,5,26,1,2,9.968722723305177,44850.153885312175
85,B,M,300.0643584521385,310.03308117544367,1314.0,53.5,110.52423968684133,No failure,2020,5,27,2,2,9.968722723305177,70299.0
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.0,202.0,No failure,2020,5,30,5,2,9.968722723305177,43154.78724359934
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.7,204.0,No failure,2020,9,26,5,3,9.968722723305177,68893.53534960323
85,A,M,300.1,310.2,1429.0,39.9,110.52423968684133,No failure,2020,9,26,5,3,10.099999999999966,57017.1
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.1,209.0,No failure,2020,9,24,3,3,9.968722723305177,61803.82030244049
85,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,42.9,212.0,No failure,2020,9,26,5,3,9.968722723305177,66119.29902680042
85,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.1,217.0,No failure,2020,11,28,5,4,9.968722723305177,60262.57790088337
85,A,L,300.3,310.4,1493.0,39.9,110.52423968684133,No failure,2020,12,1,1,4,10.099999999999966,59570.7
85,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,29.4,221.0,No failure,2021,2,27,5,1,9.968722723305177,45312.526605779305
86,A,H,300.2,310.3,1408.0,39.9,110.52423968684133,No failure,2014,3,31,0,1,10.100000000000023,56179.2
86,A,L,300.2,310.4,1518.0,39.9,110.52423968684133,No failure,2014,4,4,4,2,10.199999999999989,60568.2
86,B,L,300.0643584521385,310.03308117544367,1742.0,25.9,110.52423968684133,No failure,2014,7,21,0,3,9.968722723305177,45117.799999999996
86,B,M,300.0643584521385,310.03308117544367,1500.0,43.0,110.52423968684133,No failure,2014,7,21,0,3,9.968722723305177,64500.0
86,B,L,300.0643584521385,310.03308117544367,2424.0,14.5,110.52423968684133,No failure,2014,7,21,0,3,9.968722723305177,35148.0
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,25.1,14.0,No failure,2014,9,23,1,3,9.968722723305177,38685.184279083696
86,B,M,300.0643584521385,310.03308117544367,1545.0,35.6,110.52423968684133,No failure,2014,12,19,4,4,9.968722723305177,55002.0
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.9,19.0,No failure,2014,12,19,4,4,9.968722723305177,72284.2686330289
86,B,M,300.0643584521385,310.03308117544367,1448.0,44.9,110.52423968684133,No failure,2014,12,21,6,4,9.968722723305177,65015.2
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.7,24.0,No failure,2014,12,17,2,4,9.968722723305177,75058.50495583171
86,A,L,300.4,310.5,1578.0,39.9,110.52423968684133,No failure,2015,3,30,0,1,10.100000000000023,62962.2
86,B,L,300.0643584521385,310.03308117544367,1695.0,26.7,110.52423968684133,No failure,2015,3,31,1,1,9.968722723305177,45256.5
86,A,L,300.5,310.6,1543.0,39.9,110.52423968684133,No failure,2015,4,1,2,2,10.100000000000023,61565.7
86,A,M,300.4,310.5,1540.0,39.9,110.52423968684133,No failure,2015,6,4,3,2,10.100000000000023,61446.0
86,A,L,300.2,310.4,1808.0,39.9,110.52423968684133,No failure,2015,6,7,6,2,10.199999999999989,72139.2
86,B,M,300.0643584521385,310.03308117544367,1293.0,49.7,110.52423968684133,No failure,2015,6,7,6,2,9.968722723305177,64262.100000000006
86,A,L,300.2,310.3,1202.0,39.9,110.52423968684133,No failure,2015,6,1,0,2,10.100000000000023,47959.799999999996
86,B,M,300.0643584521385,310.03308117544367,1704.0,29.2,110.52423968684133,No failure,2015,9,12,5,3,9.968722723305177,49756.799999999996
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,38.1,45.0,No failure,2015,9,16,2,3,9.968722723305177,58721.33549932625
86,A,L,300.2,310.3,1514.0,39.9,110.52423968684133,No failure,2015,11,23,0,4,10.100000000000023,60408.6
86,B,M,300.0643584521385,310.03308117544367,1350.0,48.8,110.52423968684133,No failure,2015,11,24,1,4,9.968722723305177,65880.0
86,B,L,300.0643584521385,310.03308117544367,1475.0,54.2,110.52423968684133,No failure,2015,11,22,6,4,9.968722723305177,79945.0
86,B,H,300.0643584521385,310.03308117544367,1714.0,28.7,110.52423968684133,No failure,2015,11,21,5,4,9.968722723305177,49191.799999999996
86,A,L,300.0,310.1,1465.0,39.9,110.52423968684133,No failure,2015,11,23,0,4,10.100000000000023,58453.5
86,B,L,300.0643584521385,310.03308117544367,1288.0,69.6,110.52423968684133,Power Failure,2016,2,28,6,1,9.968722723305177,89644.79999999999
86,B,L,300.0643584521385,310.03308117544367,1675.0,29.7,110.52423968684133,No failure,2016,6,7,1,2,9.968722723305177,49747.5
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.4,66.0,No failure,2016,6,8,2,2,9.968722723305177,56101.223416679146
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,58.7,68.0,No failure,2016,6,5,6,2,9.968722723305177,90470.92897140291
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,57.1,71.0,No failure,2016,6,8,2,2,9.968722723305177,88004.94112891152
86,B,M,300.0643584521385,310.03308117544367,1202.0,61.7,110.52423968684133,No failure,2016,6,6,0,2,9.968722723305177,74163.40000000001
86,B,M,300.0643584521385,310.03308117544367,1480.0,37.1,110.52423968684133,No failure,2016,9,24,5,3,9.968722723305177,54908.0
86,B,M,300.0643584521385,310.03308117544367,1530.0,35.7,110.52423968684133,No failure,2016,9,22,3,3,9.968722723305177,54621.00000000001
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,20.8,83.0,No failure,2016,9,25,6,3,9.968722723305177,32057.841952388084
86,A,L,300.3,310.6,1433.0,39.9,110.52423968684133,No failure,2016,9,24,5,3,10.300000000000011,57176.7
86,B,L,300.0643584521385,310.03308117544367,1806.0,24.4,110.52423968684133,No failure,2016,9,22,3,3,9.968722723305177,44066.399999999994
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.7,90.0,No failure,2017,1,14,5,1,9.968722723305177,71976.02015271748
86,A,M,300.1,310.4,1556.0,39.9,110.52423968684133,No failure,2017,1,17,1,1,10.299999999999955,62084.399999999994
86,A,L,300.1,310.5,1627.0,39.9,110.52423968684133,No failure,2017,1,14,5,1,10.399999999999977,64917.299999999996
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,24.3,97.0,No failure,2017,1,15,6,1,9.968722723305177,37452.190357838
86,B,M,300.0643584521385,310.03308117544367,1329.0,57.4,110.52423968684133,No failure,2017,4,26,2,2,9.968722723305177,76284.59999999999
86,A,H,300.0,310.4,1881.0,39.9,110.52423968684133,No failure,2017,4,25,1,2,10.399999999999977,75051.9
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.8,107.0,No failure,2017,4,21,4,2,9.968722723305177,61341.44758197335
86,B,L,300.0643584521385,310.03308117544367,1532.0,36.0,110.52423968684133,No failure,2017,7,17,0,3,9.968722723305177,55152.0
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.9,111.0,No failure,2017,7,12,2,3,9.968722723305177,78449.23823925738
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.3,113.0,No failure,2017,7,14,4,3,9.968722723305177,65194.553585866146
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.4,115.0,No failure,2017,10,25,2,4,9.968722723305177,60724.9506213505
86,A,L,300.1,310.5,1494.0,39.9,110.52423968684133,No failure,2017,10,25,2,4,10.399999999999977,59610.6
86,A,L,300.1,310.6,1374.0,39.9,110.52423968684133,No failure,2017,10,27,4,4,10.5,54822.6
86,B,L,300.0643584521385,310.03308117544367,1394.0,44.3,110.52423968684133,No failure,2017,10,28,5,4,9.968722723305177,61754.2
86,B,M,300.0643584521385,310.03308117544367,1790.0,25.7,110.52423968684133,No failure,2018,1,30,1,1,9.968722723305177,46003.0
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.8,126.0,No failure,2018,1,30,1,1,9.968722723305177,70588.90199131606
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,52.1,128.0,No failure,2018,1,29,0,1,9.968722723305177,80298.72912112591
86,A,L,300.0,310.4,1333.0,39.9,110.52423968684133,No failure,2018,1,26,4,1,10.399999999999977,53186.7
86,B,L,300.0643584521385,310.03308117544367,1505.0,44.9,110.52423968684133,No failure,2018,4,4,2,2,9.968722723305177,67574.5
86,B,L,300.0643584521385,310.03308117544367,1606.0,33.5,110.52423968684133,No failure,2018,6,2,5,2,9.968722723305177,53801.0
86,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,36.7,137.0,No failure,2018,6,5,1,2,9.968722723305177,56563.59613714628
86,A,L,300.0,310.5,1412.0,39.9,110.52423968684133,No failure,2018,8,31,4,3,10.5,56338.799999999996
86,B,L,300.0643584521385,310.03308117544367,1408.0,38.4,110.52423968684133,No failure,2018,9,1,5,3,9.968722723305177,54067.2
86,A,L,299.9,310.3,1268.0,39.9,110.52423968684133,No failure,2018,8,30,3,3,10.400000000000034,50593.2
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.0,148.0,No failure,2018,8,29,2,3,9.968722723305177,77062.12007785597
86,A,L,299.9,310.4,1497.0,39.9,110.52423968684133,No failure,2018,8,29,2,3,10.5,59730.299999999996
86,A,L,299.9,310.3,1638.0,39.9,110.52423968684133,No failure,2018,11,1,3,4,10.400000000000034,65356.2
86,A,H,299.9,310.3,1535.0,39.9,110.52423968684133,No failure,2018,11,2,4,4,10.400000000000034,61246.5
86,B,L,300.0643584521385,310.03308117544367,1654.0,32.7,110.52423968684133,No failure,2018,11,5,0,4,9.968722723305177,54085.8
86,B,H,300.0643584521385,310.03308117544367,1411.0,49.7,110.52423968684133,No failure,2018,11,6,1,4,9.968722723305177,70126.7
86,A,L,299.8,310.2,1911.0,39.9,110.52423968684133,No failure,2018,11,3,5,4,10.399999999999977,76248.9
86,B,H,300.0643584521385,310.03308117544367,1573.0,33.3,110.52423968684133,No failure,2019,1,12,5,1,9.968722723305177,52380.899999999994
86,B,L,300.0643584521385,310.03308117544367,1479.0,46.3,110.52423968684133,No failure,2019,1,12,5,1,9.968722723305177,68477.7
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,26.6,175.0,No failure,2019,1,11,4,1,9.968722723305177,40997.04788141938
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.7,178.0,No failure,2019,4,13,5,2,9.968722723305177,70434.77775116036
86,A,M,299.9,310.5,1335.0,39.9,110.52423968684133,No failure,2019,4,15,0,2,10.600000000000023,53266.5
86,B,M,300.0643584521385,310.03308117544367,1576.0,39.4,110.52423968684133,No failure,2019,7,4,3,3,9.968722723305177,62094.399999999994
86,A,L,300.0,310.5,1517.0,39.9,110.52423968684133,No failure,2019,7,2,1,3,10.5,60528.299999999996
86,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,34.3,188.0,No failure,2019,10,30,2,4,9.968722723305177,52864.61437340919
86,B,H,300.0643584521385,310.03308117544367,1537.0,36.6,110.52423968684133,No failure,2019,10,31,3,4,9.968722723305177,56254.200000000004
86,A,L,299.8,310.3,1524.0,39.9,110.52423968684133,No failure,2020,1,19,6,1,10.5,60807.6
86,A,M,299.8,310.3,1805.0,39.9,110.52423968684133,No failure,2020,1,16,3,1,10.5,72019.5
86,A,M,299.9,310.4,1367.0,39.9,110.52423968684133,No failure,2020,1,16,3,1,10.5,54543.299999999996
86,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.3,204.0,No failure,2020,1,15,2,1,9.968722723305177,46699.64476718072
86,B,L,300.0643584521385,310.03308117544367,1328.0,49.9,110.52423968684133,No failure,2020,1,15,2,1,9.968722723305177,66267.2
86,B,H,300.0643584521385,310.03308117544367,1549.0,42.8,110.52423968684133,No failure,2020,4,5,6,2,9.968722723305177,66297.2
86,B,L,300.0643584521385,310.03308117544367,1539.0,32.8,110.52423968684133,No failure,2020,4,6,0,2,9.968722723305177,50479.2
86,A,L,299.8,310.5,1496.0,39.9,110.52423968684133,No failure,2020,4,4,5,2,10.699999999999989,59690.4
87,B,L,300.0643584521385,310.03308117544367,1579.0,36.4,110.52423968684133,No failure,2014,2,28,4,1,9.968722723305177,57475.6
87,B,L,300.0643584521385,310.03308117544367,1386.0,46.6,110.52423968684133,No failure,2014,3,1,5,1,9.968722723305177,64587.6
87,A,L,299.7,310.3,1505.0,39.9,110.52423968684133,No failure,2014,3,4,1,1,10.600000000000023,60049.5
87,B,M,300.0643584521385,310.03308117544367,1661.0,34.5,110.52423968684133,No failure,2014,3,1,5,1,9.968722723305177,57304.5
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.0,9.0,No failure,2014,3,4,1,1,9.968722723305177,73979.63527474173
87,B,L,300.0643584521385,310.03308117544367,1384.0,49.8,110.52423968684133,No failure,2014,6,6,4,2,9.968722723305177,68923.2
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,60.5,13.0,No failure,2014,6,7,5,2,9.968722723305177,93245.16529420573
87,A,L,299.6,310.2,1469.0,39.9,110.52423968684133,No failure,2014,6,10,1,2,10.599999999999966,58613.1
87,B,L,300.0643584521385,310.03308117544367,1627.0,36.6,110.52423968684133,No failure,2014,6,11,2,2,9.968722723305177,59548.200000000004
87,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,40.4,19.0,No failure,2014,6,6,4,2,9.968722723305177,62266.19302290762
87,B,L,300.0643584521385,310.03308117544367,1633.0,36.5,110.52423968684133,No failure,2014,8,9,5,3,9.968722723305177,59604.5
87,B,L,300.0643584521385,310.03308117544367,1469.0,39.5,110.52423968684133,No failure,2014,8,8,4,3,9.968722723305177,58025.5
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.4,28.0,No failure,2014,11,8,5,4,9.968722723305177,66889.92022757897
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,42.8,30.0,No failure,2015,3,3,1,1,9.968722723305177,65965.17478664471
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,30.4,33.0,No failure,2015,2,28,5,1,9.968722723305177,46853.76900733643
87,A,M,299.7,310.3,1429.0,39.9,110.52423968684133,No failure,2015,2,28,5,1,10.600000000000023,57017.1
87,B,L,300.0643584521385,310.03308117544367,1588.0,34.1,110.52423968684133,No failure,2015,3,3,1,1,9.968722723305177,54150.8
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,51.2,40.0,No failure,2015,6,6,5,2,9.968722723305177,78911.61095972452
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.9,42.0,No failure,2015,6,4,3,2,9.968722723305177,66119.29902680042
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,31.5,44.0,No failure,2015,6,7,6,2,9.968722723305177,48549.13564904926
87,B,M,300.0643584521385,310.03308117544367,1512.0,43.2,110.52423968684133,No failure,2015,6,5,4,2,9.968722723305177,65318.4
87,B,L,300.0643584521385,310.03308117544367,1585.0,35.2,110.52423968684133,No failure,2015,6,3,2,2,9.968722723305177,55792.00000000001
87,A,L,299.5,310.0,1502.0,39.9,110.52423968684133,No failure,2015,8,6,3,3,10.5,59929.799999999996
87,B,L,300.0643584521385,310.03308117544367,1594.0,35.1,110.52423968684133,No failure,2015,8,4,1,3,9.968722723305177,55949.4
87,A,L,299.5,310.0,1412.0,39.9,110.52423968684133,No failure,2015,8,6,3,3,10.5,56338.799999999996
87,B,L,300.0643584521385,310.03308117544367,1402.0,51.7,110.52423968684133,No failure,2015,11,5,3,4,9.968722723305177,72483.40000000001
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,20.4,60.0,No failure,2015,11,5,3,4,9.968722723305177,31441.344991765232
87,B,H,300.0643584521385,310.03308117544367,1531.0,36.8,110.52423968684133,No failure,2015,11,6,4,4,9.968722723305177,56340.799999999996
87,A,M,299.5,310.1,1359.0,39.9,110.52423968684133,No failure,2015,11,6,4,4,10.600000000000023,54224.1
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,30.0,70.0,No failure,2016,1,10,6,1,9.968722723305177,46237.27204671358
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,29.6,73.0,No failure,2016,1,10,6,1,9.968722723305177,45620.77508609073
87,A,M,299.6,310.1,1455.0,39.9,110.52423968684133,No failure,2016,1,12,1,1,10.5,58054.5
87,B,L,300.0643584521385,310.03308117544367,1512.0,44.0,110.52423968684133,No failure,2016,1,11,0,1,9.968722723305177,66528.0
87,B,L,300.0643584521385,310.03308117544367,1473.0,42.7,110.52423968684133,No failure,2016,1,12,1,1,9.968722723305177,62897.100000000006
87,B,L,300.0643584521385,310.03308117544367,1553.0,38.0,110.52423968684133,No failure,2016,4,5,1,2,9.968722723305177,59014.0
87,B,L,300.0643584521385,310.03308117544367,1379.0,50.4,110.52423968684133,No failure,2016,4,7,3,2,9.968722723305177,69501.59999999999
87,A,M,299.4,309.9,1567.0,39.9,110.52423968684133,No failure,2016,4,5,1,2,10.5,62523.299999999996
87,A,L,299.5,310.0,1481.0,39.9,110.52423968684133,No failure,2016,4,7,3,2,10.5,59091.9
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,52.7,92.0,No failure,2016,6,27,0,2,9.968722723305177,81223.47456206019
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,52.4,94.0,No failure,2016,6,24,4,2,9.968722723305177,80761.10184159306
87,A,M,299.6,310.1,1357.0,39.9,110.52423968684133,No failure,2016,6,24,4,2,10.5,54144.299999999996
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,24.8,99.0,No failure,2016,6,28,1,2,9.968722723305177,38222.81155861656
87,B,L,300.0643584521385,310.03308117544367,1495.0,43.1,110.52423968684133,No failure,2016,6,28,1,2,9.968722723305177,64434.5
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.3,103.0,No failure,2016,10,4,1,4,9.968722723305177,43617.15996406648
87,B,M,300.0643584521385,310.03308117544367,1410.0,44.5,110.52423968684133,No failure,2017,1,23,0,1,9.968722723305177,62745.0
87,A,L,299.7,310.4,1614.0,39.9,110.52423968684133,No failure,2017,1,22,6,1,10.699999999999989,64398.6
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,53.9,110.0,No failure,2017,1,24,1,1,9.968722723305177,83072.96544392873
87,A,M,299.8,310.6,1574.0,39.9,110.52423968684133,No failure,2017,1,25,2,1,10.800000000000011,62802.6
87,B,H,300.0643584521385,310.03308117544367,1423.0,44.6,110.52423968684133,No failure,2017,1,23,0,1,9.968722723305177,63465.8
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,31.3,121.0,No failure,2017,3,28,1,1,9.968722723305177,48240.887168737834
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.5,124.0,No failure,2017,5,27,5,2,9.968722723305177,50090.37805060638
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,41.2,126.0,No failure,2017,8,12,5,3,9.968722723305177,63499.18694415332
87,A,L,299.7,310.6,1675.0,39.9,110.52423968684133,No failure,2017,8,14,0,3,10.900000000000034,66832.5
87,A,M,299.7,310.5,1492.0,39.9,110.52423968684133,No failure,2017,8,14,0,3,10.800000000000011,59530.799999999996
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.4,134.0,No failure,2017,11,5,6,4,9.968722723305177,54559.98101512202
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.0,137.0,No failure,2017,11,6,0,4,9.968722723305177,58567.21125917054
87,A,M,299.7,310.6,1572.0,39.9,110.52423968684133,No failure,2018,1,19,4,1,10.900000000000034,62722.799999999996
87,A,L,299.7,310.6,1616.0,39.9,110.52423968684133,No failure,2018,4,5,3,2,10.900000000000034,64478.399999999994
87,B,L,300.0643584521385,310.03308117544367,1737.0,26.1,110.52423968684133,No failure,2018,7,14,5,3,9.968722723305177,45335.700000000004
87,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,37.8,146.0,No failure,2018,7,14,5,3,9.968722723305177,58258.96277885911
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.1,149.0,No failure,2018,10,20,5,4,9.968722723305177,54097.60829465489
87,A,M,299.6,310.6,1633.0,39.9,110.52423968684133,No failure,2019,1,29,1,1,11.0,65156.7
87,A,L,299.8,310.8,1409.0,39.9,110.52423968684133,No failure,2019,5,13,0,2,11.0,56219.1
87,B,M,300.0643584521385,310.03308117544367,1463.0,43.5,110.52423968684133,No failure,2019,8,4,6,3,9.968722723305177,63640.5
87,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,48.6,159.0,No failure,2019,11,23,5,4,9.968722723305177,74904.380715676
87,A,L,299.8,310.8,1553.0,39.9,110.52423968684133,No failure,2019,11,23,5,4,11.0,61964.7
87,A,M,299.8,310.8,1530.0,39.9,110.52423968684133,No failure,2019,11,24,6,4,11.0,61047.0
87,B,L,300.0643584521385,310.03308117544367,1545.0,40.7,110.52423968684133,No failure,2019,11,22,4,4,9.968722723305177,62881.50000000001
87,A,H,299.8,310.9,1427.0,39.9,110.52423968684133,No failure,2020,1,31,4,1,11.099999999999966,56937.299999999996
87,B,L,300.0643584521385,310.03308117544367,1292.0,51.1,110.52423968684133,No failure,2020,1,30,3,1,9.968722723305177,66021.2
87,B,L,300.0643584521385,310.03308117544367,2084.0,17.6,110.52423968684133,No failure,2020,4,27,0,2,9.968722723305177,36678.4
87,B,L,300.0643584521385,310.03308117544367,1747.0,27.6,110.52423968684133,No failure,2020,4,24,4,2,9.968722723305177,48217.200000000004
87,A,L,300.0,311.1,1425.0,39.9,110.52423968684133,No failure,2020,8,3,0,3,11.100000000000023,56857.5
