Date,System,Control,Type,Air temperature (K),Process temperature (K),Rotational speed (rpm),Torque (Nm),Tool wear (min),Diagnostic
2018-02-20 10:29:00,92,B,L,300.0643584521385,310.03308117544367,2218.0,17.0,110.52423968684131,No failure
2018-02-23 06:19:00,92,A,M,300.0,311.4,1466.0,39.9,110.52423968684131,No failure
2018-05-18 12:20:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.0,128.0,No failure
2018-05-19 06:47:00,92,A,L,300.0,311.5,1455.0,39.9,110.52423968684131,No failure
2018-05-18 11:12:00,92,B,L,300.0643584521385,310.03308117544367,1927.0,24.6,110.52423968684131,No failure
2018-05-16 03:57:00,92,A,M,299.9,311.3,1703.0,39.9,110.52423968684131,No failure
2018-05-20 17:01:00,92,A,L,299.8,311.2,1533.0,39.9,110.52423968684131,No failure
2018-07-24 17:44:00,92,A,H,299.8,311.3,1785.0,39.9,110.52423968684131,No failure
2018-07-23 23:35:00,92,B,L,300.0643584521385,310.03308117544367,2142.0,16.6,110.52423968684131,No failure
2018-07-29 02:28:00,92,B,L,300.0643584521385,310.03308117544367,1369.0,46.2,110.52423968684131,No failure
2018-07-25 05:49:00,92,A,M,299.8,311.2,1706.0,39.9,110.52423968684131,No failure
2018-07-27 00:07:00,92,B,L,300.0643584521385,310.03308117544367,1802.0,24.4,110.52423968684131,No failure
2018-11-01 19:08:00,92,B,H,300.0643584521385,310.03308117544367,1413.0,41.8,110.52423968684131,No failure
2018-11-04 12:49:00,92,B,L,300.0643584521385,310.03308117544367,1484.0,53.2,110.52423968684131,No failure
2019-02-08 16:15:00,92,A,L,299.9,311.3,1535.0,39.9,110.52423968684131,No failure
2019-02-08 12:35:00,92,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.5,162.0,No failure
2019-02-13 19:29:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,64.2,165.0,No failure
2019-02-08 16:23:00,92,A,M,299.8,311.1,1452.0,39.9,110.52423968684131,No failure
2019-02-13 06:37:00,92,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.7,170.0,No failure
2019-05-29 16:31:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,28.3,173.0,No failure
2019-09-12 20:39:00,92,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,35.8,175.0,No failure
2019-09-09 17:39:00,92,B,M,300.0643584521385,310.03308117544367,1533.0,42.6,110.52423968684131,No failure
2019-09-10 23:41:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.0,183.0,No failure
2019-09-11 01:29:00,92,A,L,300.0,311.4,1604.0,39.9,110.52423968684131,No failure
2019-12-01 12:09:00,92,B,L,300.0643584521385,310.03308117544367,1483.0,45.6,110.52423968684131,No failure
2019-12-03 17:11:00,92,B,L,300.0643584521385,310.03308117544367,1549.0,34.7,110.52423968684131,No failure
2019-12-01 00:33:00,92,A,L,300.1,311.4,1604.0,39.9,110.52423968684131,No failure
2020-02-14 19:32:00,92,A,L,300.2,311.5,1685.0,39.9,110.52423968684131,No failure
2020-02-18 02:33:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.2,195.0,No failure
2020-02-15 07:37:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.4,197.0,No failure
2020-02-18 13:06:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.0,199.0,No failure
2020-04-19 22:41:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.2,201.0,No failure
2020-04-21 02:57:00,92,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.1,203.0,No failure
2020-04-20 13:41:00,92,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,48.5,205.0,No failure
2020-04-22 22:05:00,92,A,L,300.1,311.7,1503.0,39.9,110.52423968684131,No failure
2020-07-30 21:59:00,92,B,L,300.0643584521385,310.03308117544367,1798.0,23.2,110.52423968684131,No failure
2020-08-02 10:31:00,92,A,M,300.2,311.6,1608.0,39.9,110.52423968684131,No failure
2020-07-31 15:46:00,92,A,L,300.2,311.6,1322.0,39.9,110.52423968684131,No failure
2020-08-01 06:05:00,92,A,H,300.2,311.6,1547.0,39.9,110.52423968684131,No failure
2020-07-30 18:52:00,92,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,47.9,222.0,Tool Wear Failure
2014-04-18 00:42:00,93,A,M,300.3,311.7,1447.0,39.9,110.52423968684131,No failure
2014-04-20 13:11:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.2,3.0,No failure
2014-08-16 07:01:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.5,5.0,No failure
2014-08-14 06:01:00,93,A,L,300.3,311.7,1317.0,39.9,110.52423968684131,No failure
2014-08-12 02:17:00,93,B,L,300.0643584521385,310.03308117544367,1551.0,37.2,110.52423968684131,No failure
2014-08-16 16:09:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.1,11.0,No failure
2014-08-13 08:30:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.2,14.0,No failure
2014-11-19 06:04:00,93,A,L,300.5,311.9,1432.0,39.9,110.52423968684131,No failure
2015-02-06 10:19:00,93,A,L,300.5,311.9,1350.0,39.9,110.52423968684131,No failure
2015-02-06 11:25:00,93,B,M,300.0643584521385,310.03308117544367,1370.0,44.8,110.52423968684131,No failure
2015-02-08 16:46:00,93,A,L,300.5,312.0,1415.0,39.9,110.52423968684131,No failure
2015-02-06 00:24:00,93,A,L,300.5,312.0,1498.0,39.9,110.52423968684131,No failure
2015-04-09 02:57:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,54.1,27.0,No failure
2015-04-08 05:03:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,44.5,30.0,No failure
2015-04-09 21:33:00,93,B,L,300.0643584521385,310.03308117544367,1330.0,59.5,110.52423968684131,No failure
2015-08-01 00:15:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.5,35.0,No failure
2015-07-31 04:02:00,93,A,L,300.5,311.9,1431.0,39.9,110.52423968684131,No failure
2015-08-03 09:36:00,93,B,L,300.0643584521385,310.03308117544367,1461.0,38.1,110.52423968684131,No failure
2015-07-31 06:38:00,93,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,46.7,41.0,Random Failures
2015-07-31 16:00:00,93,A,M,300.5,312.0,1779.0,39.9,110.52423968684131,No failure
2015-10-31 14:54:00,93,B,M,300.0643584521385,310.03308117544367,1293.0,52.3,110.52423968684131,No failure
2015-10-27 14:06:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,54.7,52.0,No failure
2015-10-26 21:20:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.2,54.0,No failure
2015-10-29 20:59:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.6,56.0,No failure
2015-10-31 15:27:00,93,A,L,300.7,312.3,1548.0,39.9,110.52423968684131,No failure
2016-02-17 15:48:00,93,B,L,300.0643584521385,310.03308117544367,1898.0,24.0,110.52423968684131,No failure
2016-02-21 03:14:00,93,A,H,300.7,312.2,1335.0,39.9,110.52423968684131,No failure
2016-02-16 15:17:00,93,B,L,300.0643584521385,310.03308117544367,1420.0,53.8,110.52423968684131,No failure
2016-02-17 22:36:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,49.0,69.0,No failure
2016-06-10 02:48:00,93,B,M,300.0643584521385,310.03308117544367,1535.0,40.3,110.52423968684131,No failure
2016-06-12 22:37:00,93,B,H,300.0643584521385,310.03308117544367,1457.0,47.2,110.52423968684131,No failure
2016-09-26 20:02:00,93,B,L,300.0643584521385,310.03308117544367,1493.0,39.1,110.52423968684131,No failure
2016-09-27 03:06:00,93,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,27.3,81.0,No failure
2016-09-25 14:24:00,93,B,H,300.0643584521385,310.03308117544367,1446.0,45.4,110.52423968684131,No failure
2016-09-25 01:13:00,93,B,L,300.0643584521385,310.03308117544367,1465.0,59.1,110.52423968684131,Power Failure
2016-09-27 02:59:00,93,A,L,300.7,312.3,1590.0,39.9,110.52423968684131,No failure
2017-01-23 07:52:00,93,A,M,300.6,312.2,2174.0,39.9,110.52423968684131,No failure
2017-01-27 13:47:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.9,98.0,No failure
2017-01-27 14:44:00,93,A,L,300.7,312.3,1577.0,39.9,110.52423968684131,No failure
2017-01-24 02:08:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,61.7,102.0,No failure
2017-04-24 00:08:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,25.6,105.0,No failure
2017-04-19 16:59:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.2,107.0,No failure
2017-08-05 14:36:00,93,B,M,300.0643584521385,310.03308117544367,1555.0,40.6,110.52423968684131,No failure
2017-08-01 12:57:00,93,A,L,300.9,312.7,1416.0,39.9,110.52423968684131,No failure
2017-11-02 09:14:00,93,A,M,300.8,312.6,1588.0,39.9,110.52423968684131,No failure
2018-02-12 02:58:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.0,117.0,No failure
2018-02-09 01:40:00,93,B,L,300.0643584521385,310.03308117544367,1376.0,53.6,110.52423968684131,No failure
2018-02-07 15:51:00,93,A,L,300.8,312.5,1434.0,39.9,110.52423968684131,No failure
2018-02-11 11:25:00,93,A,L,300.8,312.5,1423.0,39.9,110.52423968684131,No failure
2018-02-08 05:22:00,93,A,L,300.9,312.4,1364.0,39.9,110.52423968684131,No failure
2018-05-19 05:44:00,93,A,L,300.8,312.4,1825.0,39.9,110.52423968684131,No failure
2018-09-05 05:36:00,93,B,L,300.0643584521385,310.03308117544367,1365.0,44.5,110.52423968684131,No failure
2018-09-05 23:52:00,93,B,M,300.0643584521385,310.03308117544367,1430.0,47.2,110.52423968684131,No failure
2018-12-31 17:31:00,93,A,L,300.8,312.3,1435.0,39.9,110.52423968684131,No failure
2019-01-04 21:01:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,25.1,136.0,No failure
2019-01-02 18:20:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,43.7,139.0,No failure
2019-01-03 02:49:00,93,B,L,300.0643584521385,310.03308117544367,1372.0,51.0,110.52423968684131,No failure
2019-04-08 19:13:00,93,B,L,300.0643584521385,310.03308117544367,1858.0,26.3,110.52423968684131,No failure
2019-07-12 22:38:00,93,B,L,300.0643584521385,310.03308117544367,1715.0,26.8,110.52423968684131,No failure
2019-07-13 06:56:00,93,B,L,300.0643584521385,310.03308117544367,1590.0,38.5,110.52423968684131,No failure
2019-07-14 17:30:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,25.7,150.0,No failure
2019-11-16 13:45:00,93,A,L,300.7,312.1,1512.0,39.9,110.52423968684131,No failure
2019-11-14 12:57:00,93,B,L,300.0643584521385,310.03308117544367,1498.0,44.0,110.52423968684131,No failure
2019-11-12 11:29:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.9,157.0,No failure
2020-02-27 03:52:00,93,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,43.1,159.0,No failure
2020-03-02 04:21:00,93,B,H,300.0643584521385,310.03308117544367,1527.0,35.1,110.52423968684131,No failure
2020-03-02 07:48:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.1,169.0,No failure
2020-03-01 23:15:00,93,B,L,300.0643584521385,310.03308117544367,1474.0,42.4,110.52423968684131,No failure
2020-02-28 08:05:00,93,A,L,300.8,312.1,1505.0,39.9,110.52423968684131,No failure
2020-05-15 15:54:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.0,175.0,No failure
2020-05-14 18:58:00,93,A,L,300.8,312.0,1382.0,39.9,110.52423968684131,No failure
2020-08-28 20:21:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.7,179.0,No failure
2020-08-26 19:23:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.7,181.0,No failure
2020-08-29 14:17:00,93,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,45.0,183.0,No failure
2020-11-05 08:24:00,93,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,46.5,186.0,No failure
2020-11-04 20:30:00,93,B,M,300.0643584521385,310.03308117544367,1697.0,28.2,110.52423968684131,No failure
2020-11-03 22:55:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,57.1,194.0,Overstrain Failure
2020-11-02 07:56:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.0,196.0,No failure
2020-11-03 13:33:00,93,A,L,300.6,311.7,1497.0,39.9,110.52423968684131,No failure
2021-01-20 15:49:00,93,A,M,300.6,311.6,1669.0,39.9,110.52423968684131,No failure
2021-01-20 08:59:00,93,B,L,300.0643584521385,310.03308117544367,1455.0,48.0,110.52423968684131,No failure
2021-01-20 12:17:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.4,205.0,No failure
2021-01-20 03:47:00,93,B,L,300.0643584521385,310.03308117544367,1478.0,41.9,110.52423968684131,No failure
2021-04-19 22:00:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,21.8,209.0,No failure
2021-04-21 18:14:00,93,A,M,300.8,311.9,1621.0,39.9,110.52423968684131,No failure
2021-04-21 15:07:00,93,B,M,300.0643584521385,310.03308117544367,1356.0,44.3,110.52423968684131,No failure
2021-04-20 19:56:00,93,A,L,300.8,311.7,1490.0,39.9,110.52423968684131,No failure
2021-04-20 07:07:00,93,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,31.4,219.0,No failure
2021-06-25 15:34:00,93,B,L,300.0643584521385,310.03308117544367,1681.0,31.3,110.52423968684131,No failure
2021-06-23 18:46:00,93,A,L,300.8,311.8,1417.0,39.9,110.52423968684131,No failure
2014-05-01 00:36:00,94,A,M,300.7,311.7,1532.0,39.9,110.52423968684131,No failure
2014-05-02 08:36:00,94,B,M,300.0643584521385,310.03308117544367,1499.0,38.9,110.52423968684131,No failure
2014-05-02 05:48:00,94,B,L,300.0643584521385,310.03308117544367,1432.0,45.8,110.52423968684131,No failure
2014-04-30 19:58:00,94,B,L,300.0643584521385,310.03308117544367,1753.0,29.0,110.52423968684131,No failure
2014-07-19 00:23:00,94,A,L,300.8,311.7,1414.0,39.9,110.52423968684131,No failure
2014-11-10 10:17:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.2,12.0,No failure
2015-03-11 08:54:00,94,A,L,300.8,311.6,1516.0,39.9,110.52423968684131,No failure
2015-03-11 05:10:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,45.5,16.0,No failure
2015-07-04 13:32:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.4,18.0,No failure
2015-07-01 03:09:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,36.4,20.0,No failure
2015-07-04 12:05:00,94,B,L,300.0643584521385,310.03308117544367,1568.0,36.0,110.52423968684131,No failure
2015-07-01 21:43:00,94,A,M,300.9,311.8,1843.0,39.9,110.52423968684131,No failure
2015-06-28 22:48:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,40.9,28.0,No failure
2015-10-12 03:35:00,94,B,L,300.0643584521385,310.03308117544367,1447.0,36.8,110.52423968684131,No failure
2016-02-05 08:43:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.9,33.0,No failure
2016-02-01 04:17:00,94,B,M,300.0643584521385,310.03308117544367,1310.0,56.1,110.52423968684131,No failure
2016-02-03 19:48:00,94,B,H,300.0643584521385,310.03308117544367,1513.0,38.0,110.52423968684131,No failure
2016-02-06 04:00:00,94,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,16.5,43.0,No failure
2016-04-05 11:50:00,94,A,L,301.0,312.1,1377.0,39.9,110.52423968684131,No failure
2016-04-07 02:12:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,32.3,50.0,No failure
2016-07-17 21:08:00,94,B,H,300.0643584521385,310.03308117544367,1491.0,42.6,110.52423968684131,No failure
2016-07-15 22:21:00,94,A,L,301.0,312.2,1264.0,39.9,110.52423968684131,No failure
2016-07-17 06:48:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,47.0,59.0,No failure
2016-07-15 17:50:00,94,A,L,301.0,312.2,1510.0,39.9,110.52423968684131,No failure
2016-10-05 08:13:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,40.2,63.0,No failure
2016-10-02 21:45:00,94,A,L,301.1,312.3,1464.0,39.9,110.52423968684131,No failure
2016-10-03 07:55:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,35.9,67.0,No failure
2016-12-11 20:18:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,32.6,69.0,No failure
2017-02-16 08:10:00,94,A,L,300.9,312.2,1811.0,39.9,110.52423968684131,No failure
2017-02-14 02:19:00,94,A,L,300.9,312.1,1711.0,39.9,110.52423968684131,No failure
2017-02-16 03:09:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,48.6,76.0,No failure
2017-02-17 19:16:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,46.1,79.0,No failure
2017-02-17 12:15:00,94,B,L,300.0643584521385,310.03308117544367,1397.0,54.9,110.52423968684131,No failure
2017-05-27 13:35:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,29.7,83.0,No failure
2017-05-28 16:11:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.4,85.0,No failure
2017-05-25 15:32:00,94,A,M,301.2,312.3,1548.0,39.9,110.52423968684131,No failure
2017-05-28 09:48:00,94,A,H,301.2,312.4,1395.0,39.9,110.52423968684131,No failure
2017-08-22 03:02:00,94,B,L,300.0643584521385,310.03308117544367,1378.0,59.0,110.52423968684131,No failure
2017-10-28 23:07:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,53.5,97.0,No failure
2017-10-24 17:09:00,94,A,M,301.2,312.4,1428.0,39.9,110.52423968684131,No failure
2017-10-24 09:30:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.6,102.0,No failure
2017-10-29 00:50:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,36.4,105.0,No failure
2017-10-24 04:17:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,42.6,107.0,No failure
2018-02-13 05:35:00,94,B,L,300.0643584521385,310.03308117544367,1601.0,33.0,110.52423968684131,No failure
2018-02-09 07:23:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.9,111.0,No failure
2018-02-09 22:34:00,94,A,L,301.0,312.2,1540.0,39.9,110.52423968684131,No failure
2018-05-03 20:14:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.5,115.0,No failure
2018-05-07 00:09:00,94,A,H,301.0,312.2,1489.0,39.9,110.52423968684131,No failure
2018-05-06 20:03:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.9,122.0,No failure
2018-05-04 19:39:00,94,A,L,301.1,312.4,1430.0,39.9,110.52423968684131,No failure
2018-05-07 21:20:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,25.1,126.0,No failure
2018-07-22 12:43:00,94,B,L,300.0643584521385,310.03308117544367,1534.0,39.0,110.52423968684131,No failure
2018-07-26 06:26:00,94,B,M,300.0643584521385,310.03308117544367,1852.0,25.9,110.52423968684131,No failure
2018-10-29 09:05:00,94,B,L,300.0643584521385,310.03308117544367,1595.0,31.9,110.52423968684131,No failure
2018-10-28 02:39:00,94,B,L,300.0643584521385,310.03308117544367,1424.0,43.5,110.52423968684131,No failure
2018-10-31 01:56:00,94,B,L,300.0643584521385,310.03308117544367,1776.0,28.8,110.52423968684131,No failure
2018-10-31 07:00:00,94,A,M,301.0,312.2,1499.0,39.9,110.52423968684131,No failure
2019-02-26 10:07:00,94,B,M,300.0643584521385,310.03308117544367,2710.0,9.7,110.52423968684131,Power Failure
2019-02-25 13:50:00,94,B,L,300.0643584521385,310.03308117544367,1359.0,51.7,110.52423968684131,No failure
2019-02-27 22:06:00,94,B,M,300.0643584521385,310.03308117544367,1617.0,31.0,110.52423968684131,No failure
2019-05-26 18:56:00,94,B,M,300.0643584521385,310.03308117544367,1443.0,53.3,110.52423968684131,No failure
2019-09-06 14:16:00,94,B,L,300.0643584521385,310.03308117544367,1374.0,50.2,110.52423968684131,No failure
2019-09-08 19:46:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,23.0,156.0,No failure
2019-09-08 06:06:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,67.3,159.0,No failure
2019-11-11 08:47:00,94,A,L,300.9,312.0,1533.0,39.9,110.52423968684131,No failure
2019-11-07 13:04:00,94,B,L,300.0643584521385,310.03308117544367,1477.0,37.3,110.52423968684131,No failure
2019-11-07 08:15:00,94,A,L,300.9,312.1,1462.0,39.9,110.52423968684131,No failure
2020-03-09 06:51:00,94,A,M,301.0,312.1,1664.0,39.9,110.52423968684131,No failure
2020-03-11 03:36:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,41.1,171.0,No failure
2020-05-16 22:24:00,94,A,H,300.9,312.0,2129.0,39.9,110.52423968684131,No failure
2020-05-17 07:06:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,61.1,178.0,No failure
2020-08-18 00:18:00,94,B,L,300.0643584521385,310.03308117544367,1427.0,43.3,110.52423968684131,No failure
2020-08-18 06:15:00,94,A,M,300.9,312.0,1375.0,39.9,110.52423968684131,No failure
2020-12-05 00:42:00,94,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,50.7,185.0,No failure
2020-12-03 21:42:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.2,188.0,No failure
2021-02-24 20:44:00,94,B,M,300.0643584521385,310.03308117544367,1558.0,37.5,110.52423968684131,No failure
2021-04-27 18:08:00,94,A,M,300.9,312.0,1447.0,39.9,110.52423968684131,No failure
2021-04-29 03:25:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,39.3,196.0,No failure
2021-07-20 23:38:00,94,B,L,300.0643584521385,310.03308117544367,1889.0,23.5,110.52423968684131,No failure
2021-07-22 03:48:00,94,A,L,301.0,312.1,1675.0,39.9,110.52423968684131,No failure
2021-07-19 15:20:00,94,B,H,300.0643584521385,310.03308117544367,1720.0,27.9,110.52423968684131,No failure
2021-07-24 01:12:00,94,A,M,301.0,312.0,1499.0,39.9,110.52423968684131,No failure
2021-10-06 00:34:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,43.8,210.0,No failure
2021-10-05 10:20:00,94,A,H,300.9,312.0,1397.0,39.9,110.52423968684131,No failure
2021-10-08 00:33:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,38.7,217.0,No failure
2022-01-07 12:49:00,94,B,M,300.0643584521385,310.03308117544367,1422.0,50.7,110.52423968684131,No failure
2022-01-07 05:10:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,50.2,222.0,Overstrain Failure
2022-01-07 18:09:00,94,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,44.9,224.0,No failure
2022-01-09 08:31:00,94,A,L,300.6,311.8,1501.0,39.9,110.52423968684131,No failure
2014-03-17 00:26:00,95,A,M,300.6,311.9,1629.0,39.9,110.52423968684131,No failure
2014-03-21 18:07:00,95,A,L,300.6,312.0,1490.0,39.9,110.52423968684131,No failure
2014-03-17 08:49:00,95,B,L,300.0643584521385,310.03308117544367,1550.0,32.4,110.52423968684131,No failure
2014-03-18 23:35:00,95,B,L,300.0643584521385,310.03308117544367,1416.0,46.5,110.52423968684131,No failure
2014-03-21 08:27:00,95,A,L,300.7,311.9,1485.0,39.9,110.52423968684131,No failure
2014-07-06 15:02:00,95,B,L,300.0643584521385,310.03308117544367,1564.0,36.8,110.52423968684131,No failure
2014-07-10 01:31:00,95,A,L,300.7,311.7,1910.0,39.9,110.52423968684131,No failure
2014-07-09 01:45:00,95,A,L,300.7,311.7,1460.0,39.9,110.52423968684131,No failure
2014-07-10 05:37:00,95,B,L,300.0643584521385,310.03308117544367,1603.0,34.1,110.52423968684131,No failure
2014-07-07 01:57:00,95,B,L,300.0643584521385,310.03308117544367,1486.0,47.3,110.52423968684131,No failure
2014-10-25 01:44:00,95,B,L,300.0643584521385,310.03308117544367,1560.0,31.8,110.52423968684131,No failure
2014-10-22 07:25:00,95,B,L,300.0643584521385,310.03308117544367,1498.0,39.3,110.52423968684131,No failure
2014-10-22 04:13:00,95,B,H,300.0643584521385,310.03308117544367,1431.0,48.5,110.52423968684131,No failure
2014-10-20 20:37:00,95,B,L,300.0643584521385,310.03308117544367,1486.0,45.1,110.52423968684131,No failure
2014-10-20 21:02:00,95,A,L,300.7,311.9,1486.0,39.9,110.52423968684131,No failure
2014-12-28 21:17:00,95,A,L,300.7,311.8,1441.0,39.9,110.52423968684131,No failure
2014-12-25 21:01:00,95,B,M,300.0643584521385,310.03308117544367,1366.0,55.1,110.52423968684131,No failure
2014-12-30 12:03:00,95,B,L,300.0643584521385,310.03308117544367,1471.0,41.4,110.52423968684131,No failure
2014-12-26 05:55:00,95,A,L,300.6,311.9,1463.0,39.9,110.52423968684131,No failure
2014-12-27 23:39:00,95,A,L,300.6,311.9,1413.0,39.9,110.52423968684131,No failure
2015-04-09 06:36:00,95,C,H,300.0643584521385,310.03308117544367,1541.2424015571194,30.5,45.0,No failure
2015-04-10 12:20:00,95,A,L,300.7,312.0,1401.0,39.9,110.52423968684131,No failure
2015-06-16 23:56:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,27.2,52.0,No failure
2015-06-17 10:38:00,95,A,L,300.5,311.9,1403.0,39.9,110.52423968684131,No failure
2015-06-16 10:31:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,21.7,56.0,No failure
2015-06-15 22:34:00,95,B,L,300.0643584521385,310.03308117544367,1405.0,47.9,110.52423968684131,No failure
2015-06-16 16:35:00,95,B,H,300.0643584521385,310.03308117544367,1496.0,41.1,110.52423968684131,No failure
2015-10-02 21:21:00,95,B,L,300.0643584521385,310.03308117544367,1499.0,43.4,110.52423968684131,No failure
2015-12-22 01:17:00,95,A,L,300.2,311.5,1549.0,39.9,110.52423968684131,No failure
2015-12-20 06:21:00,95,A,L,300.3,311.6,1515.0,39.9,110.52423968684131,No failure
2015-12-20 11:17:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,37.7,71.0,No failure
2016-03-19 12:28:00,95,B,H,300.0643584521385,310.03308117544367,1426.0,44.3,110.52423968684131,No failure
2016-03-18 22:12:00,95,B,M,300.0643584521385,310.03308117544367,1465.0,41.4,110.52423968684131,No failure
2016-06-13 18:15:00,95,B,M,300.0643584521385,310.03308117544367,1359.0,54.1,110.52423968684131,No failure
2016-06-15 13:23:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,36.4,84.0,No failure
2016-06-11 14:33:00,95,C,L,300.0643584521385,310.03308117544367,1541.2424015571194,34.8,87.0,No failure
2016-06-12 23:04:00,95,A,M,300.5,311.9,1670.0,39.9,110.52423968684131,No failure
2016-06-10 02:59:00,95,A,L,300.4,311.9,1868.0,39.9,110.52423968684131,No failure
2016-08-30 09:19:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,39.8,94.0,No failure
2016-08-28 11:14:00,95,C,M,300.0643584521385,310.03308117544367,1541.2424015571194,35.2,97.0,No failure
2016-11-19 00:12:00,95,A,M,300.5,311.9,1875.0,39.9,110.52423968684131,No failure
